Transaction_ID,Date,Customer_ID,Gender,Age,Product_Category,Quantity,Price,Total_Amount
2294,2023-02-17,CUST0828,Male,21,Clothing,4,43.55,174.2
2295,2023-03-10,CUST0864,Female,61,Beauty,5,25.05,125.25
2296,2023-03-26,CUST0339,Male,20,Sports,1,95.62,95.62
2297,2023-11-11,CUST0842,Male,68,Electronics,4,338.9,1355.6
2298,2023-09-09,CUST0274,Female,57,Sports,1,90.62,90.62
2299,2023-05-26,CUST0067,Female,56,Beauty,2,31.72,63.44
2300,2023-12-25,CUST0099,Female,56,Electronics,3,243.84,731.52
2301,2023-06-23,CUST0167,Female,69,Home,3,118.07,354.21
2302,2023-06-06,CUST0670,Female,44,Electronics,3,319.95,959.85
2303,2023-04-18,CUST0473,Male,63,Electronics,1,249.53,249.53
2304,2023-10-28,CUST0152,Male,46,Electronics,2,326.73,653.46
2305,2023-05-25,CUST0341,Female,55,Electronics,4,292.24,1168.96
2306,2023-03-04,CUST0685,Female,63,Electronics,4,318.74,1274.96
2307,2023-07-06,CUST0401,Male,40,Clothing,1,40.63,40.63
2308,2023-05-10,CUST0192,Female,47,Home,3,97.98,293.94
2309,2023-06-17,CUST0990,Female,60,Beauty,5,34.42,172.1
2310,2023-04-05,CUST0891,Male,34,Home,1,99.48,99.48
2311,2023-06-21,CUST0044,Male,33,Sports,5,79.85,399.25
2312,2023-05-23,CUST0739,Male,44,Clothing,1,52.63,52.63
2313,2023-12-31,CUST0820,Female,39,Clothing,1,49.66,49.66
2314,2023-09-14,CUST0217,Male,39,Sports,3,80.99,242.97
2315,2023-09-28,CUST0628,Male,45,Clothing,4,59.28,237.12
2316,2023-10-30,CUST0298,Female,20,Beauty,3,24.21,72.63
2317,2023-10-29,CUST0989,Male,48,Home,4,116.56,466.24
2318,2023-11-08,CUST0237,Female,55,Electronics,4,271.76,1087.04
2319,2023-11-30,CUST0837,Male,60,Sports,3,76.63,229.89
2320,2023-01-03,CUST0235,Male,32,Home,2,95.88,191.76
2321,2023-08-09,CUST0982,Male,69,Beauty,5,33.77,168.85
2322,2023-10-07,CUST0017,Female,67,Sports,1,79.89,79.89
2323,2023-10-25,CUST0547,Female,67,Clothing,2,58.51,117.02
2324,2023-07-19,CUST0744,Female,29,Sports,2,64.45,128.9
2325,2023-08-08,CUST0337,Male,48,Clothing,1,42.6,42.6
2326,2023-05-13,CUST0674,Female,60,Beauty,4,25.94,103.76
2327,2023-08-07,CUST0747,Male,41,Clothing,3,46.19,138.57
2328,2023-10-05,CUST0562,Male,22,Electronics,1,342.36,342.36
2329,2023-01-02,CUST0068,Female,29,Clothing,4,46.75,187.0
2330,2023-09-14,CUST0856,Female,50,Clothing,4,53.36,213.44
2331,2023-05-23,CUST0086,Female,68,Clothing,3,43.53,130.59
2332,2023-04-07,CUST0968,Female,64,Clothing,5,56.09,280.45
2333,2023-02-14,CUST0167,Male,39,Electronics,5,337.83,1689.15
2334,2023-10-01,CUST0491,Female,19,Beauty,4,33.51,134.04
2335,2023-08-10,CUST0827,Female,31,Electronics,2,314.53,629.06
2336,2023-09-05,CUST0601,Male,65,Electronics,4,306.89,1227.56
2337,2023-08-23,CUST0330,Female,30,Clothing,1,49.06,49.06
2338,2023-01-02,CUST0364,Male,60,Beauty,3,28.99,86.97
2339,2023-01-04,CUST0883,Female,23,Electronics,1,311.36,311.36
2340,2023-10-15,CUST0120,Male,48,Home,5,119.85,599.25
2341,2023-06-24,CUST0640,Male,68,Beauty,2,27.74,55.48
2342,2023-08-06,CUST0040,Male,21,Beauty,2,32.35,64.7
2343,2023-07-14,CUST0288,Female,44,Clothing,5,47.28,236.4
2344,2023-09-13,CUST0757,Female,44,Clothing,1,59.63,59.63
2345,2023-06-17,CUST0729,Male,26,Sports,5,83.19,415.95
2346,2023-02-21,CUST0117,Male,34,Beauty,3,34.66,103.98
2347,2023-04-04,CUST0218,Male,32,Clothing,3,46.23,138.69
2348,2023-10-09,CUST0555,Male,69,Sports,5,91.85,459.25
2349,2023-10-07,CUST0929,Female,24,Home,1,92.48,92.48
2350,2023-08-04,CUST0674,Female,35,Clothing,2,41.37,82.74
2351,2023-10-29,CUST0110,Female,20,Home,3,96.24,288.72
2352,2023-02-24,CUST0163,Male,23,Beauty,2,26.22,52.44
2353,2023-10-19,CUST0888,Male,58,Clothing,4,44.37,177.48
2354,2023-12-29,CUST0174,Male,44,Clothing,5,57.5,287.5
2355,2023-10-23,CUST0748,Male,49,Sports,2,65.9,131.8
2356,2023-04-19,CUST0683,Female,30,Sports,3,75.02,225.06
2357,2023-07-27,CUST0422,Female,35,Electronics,5,342.74,1713.7
2358,2023-03-05,CUST0431,Female,59,Sports,4,64.05,256.2
2359,2023-02-28,CUST0605,Male,65,Beauty,2,30.92,61.84
2360,2023-11-25,CUST0123,Male,26,Clothing,2,59.96,119.92
2361,2023-01-24,CUST0074,Female,26,Electronics,3,355.13,1065.39
2362,2023-10-22,CUST0668,Male,63,Clothing,1,48.27,48.27
2363,2023-06-24,CUST0458,Male,27,Clothing,3,46.5,139.5
2364,2023-07-30,CUST0676,Female,46,Electronics,2,264.81,529.62
2365,2023-06-30,CUST0891,Male,49,Home,3,97.5,292.5
2366,2023-05-10,CUST0444,Female,28,Clothing,1,54.97,54.97
2367,2023-09-26,CUST0209,Female,25,Beauty,2,27.4,54.8
2368,2023-04-01,CUST0788,Male,48,Sports,1,82.77,82.77
2369,2023-06-28,CUST0660,Male,46,Electronics,3,340.74,1022.22
2370,2023-07-19,CUST0165,Female,32,Home,2,80.69,161.38
2371,2023-05-01,CUST0498,Female,32,Sports,5,84.54,422.7
2372,2023-03-16,CUST0275,Female,51,Beauty,1,27.26,27.26
2373,2023-12-04,CUST0819,Female,65,Home,1,82.52,82.52
2374,2023-02-24,CUST0921,Female,34,Electronics,5,342.7,1713.5
2375,2023-10-22,CUST0947,Male,58,Home,5,80.13,400.65
2376,2023-01-11,CUST0787,Female,54,Beauty,1,29.77,29.77
2377,2023-04-06,CUST0751,Female,64,Home,3,107.84,323.52
2378,2023-05-20,CUST0205,Female,60,Sports,5,82.05,410.25
2379,2023-02-19,CUST0484,Male,33,Beauty,1,34.29,34.29
2380,2023-07-02,CUST0778,Male,52,Beauty,4,26.73,106.92
2381,2023-10-15,CUST0707,Male,24,Sports,2,71.4,142.8
2382,2023-01-23,CUST0479,Female,52,Clothing,1,53.62,53.62
2383,2023-10-08,CUST0736,Male,32,Electronics,2,284.51,569.02
2384,2023-01-19,CUST0012,Female,25,Beauty,5,34.68,173.4
2385,2023-04-18,CUST0349,Male,57,Clothing,1,56.11,56.11
2386,2023-11-03,CUST0765,Male,20,Home,3,101.64,304.92
2387,2023-12-03,CUST0713,Male,49,Electronics,4,346.5,1386.0
2388,2023-02-21,CUST0516,Male,54,Beauty,1,29.13,29.13
2389,2023-06-28,CUST0772,Female,53,Electronics,1,328.67,328.67
2390,2023-11-18,CUST0022,Female,30,Electronics,2,268.11,536.22
2391,2023-01-24,CUST0184,Male,70,Electronics,2,255.92,511.84
2392,2023-08-24,CUST0678,Female,32,Sports,2,65.01,130.02
2393,2023-04-15,CUST0643,Female,61,Home,2,107.52,215.04
2394,2023-03-23,CUST0388,Male,28,Beauty,1,30.4,30.4
2395,2023-12-17,CUST0112,Male,66,Electronics,2,248.79,497.58
2396,2023-08-01,CUST0446,Male,62,Electronics,3,325.64,976.92
2397,2024-01-01,CUST0906,Female,46,Electronics,5,303.94,1519.7
2398,2023-10-18,CUST0977,Female,45,Electronics,5,340.4,1702.0
2399,2023-08-16,CUST0324,Female,56,Electronics,1,263.55,263.55
2400,2023-06-01,CUST0792,Female,23,Sports,1,89.49,89.49
2401,2023-03-06,CUST0236,Male,53,Home,4,116.37,465.48
2402,2023-10-25,CUST0756,Male,21,Sports,2,81.25,162.5
2403,2023-04-29,CUST0130,Male,21,Sports,5,81.4,407.0
2404,2023-02-07,CUST0552,Male,39,Sports,5,66.99,334.95
2405,2023-05-14,CUST0563,Male,70,Electronics,1,291.33,291.33
2406,2023-04-16,CUST0823,Male,62,Clothing,5,42.96,214.8
2407,2023-08-15,CUST0433,Male,65,Beauty,4,25.98,103.92
2408,2023-05-22,CUST0031,Male,66,Clothing,1,55.51,55.51
2409,2023-12-20,CUST0884,Male,23,Beauty,2,33.09,66.18
2410,2023-11-23,CUST0084,Male,62,Electronics,4,354.37,1417.48
2411,2023-02-20,CUST0803,Female,21,Sports,1,87.02,87.02
2412,2023-06-30,CUST0389,Male,68,Sports,3,88.08,264.24
2413,2023-05-14,CUST0088,Male,56,Sports,5,79.26,396.3
2414,2023-09-09,CUST0933,Male,27,Electronics,3,300.17,900.51
2415,2023-01-22,CUST0389,Female,20,Sports,4,78.95,315.8
2416,2023-01-23,CUST0051,Male,60,Beauty,2,28.53,57.06
2417,2023-11-22,CUST0091,Female,64,Sports,3,80.96,242.88
2418,2023-07-27,CUST0577,Male,33,Home,2,111.91,223.82
2419,2023-09-19,CUST0330,Female,60,Clothing,3,46.2,138.6
2420,2023-03-29,CUST0591,Female,64,Clothing,5,54.29,271.45
2421,2023-11-17,CUST0055,Female,31,Electronics,4,312.25,1249.0
2422,2023-11-11,CUST0472,Female,68,Clothing,5,55.57,277.85
2423,2023-09-27,CUST0129,Male,21,Beauty,1,35.14,35.14
2424,2023-07-20,CUST0855,Male,53,Sports,1,72.37,72.37
2425,2023-05-13,CUST0182,Female,49,Electronics,5,263.26,1316.3
2426,2023-04-07,CUST0664,Male,43,Beauty,2,25.86,51.72
2427,2023-02-03,CUST0714,Female,57,Beauty,2,30.26,60.52
2428,2023-11-27,CUST0683,Female,44,Beauty,2,24.25,48.5
2429,2023-08-03,CUST0735,Male,41,Sports,4,70.84,283.36
2430,2023-06-08,CUST0258,Male,47,Clothing,4,45.83,183.32
2431,2023-11-20,CUST0161,Female,66,Beauty,3,34.4,103.2
2432,2023-01-22,CUST0413,Male,64,Beauty,3,30.52,91.56
2433,2023-04-06,CUST0197,Male,60,Clothing,4,47.55,190.2
2434,2023-07-30,CUST0287,Female,50,Sports,5,80.17,400.85
2435,2023-01-12,CUST0232,Male,41,Electronics,5,323.69,1618.45
2436,2023-09-23,CUST0851,Female,39,Electronics,4,313.21,1252.84
2437,2023-12-23,CUST0690,Female,20,Beauty,1,35.92,35.92
2438,2023-05-30,CUST0210,Male,31,Beauty,2,33.94,67.88
2439,2023-05-12,CUST0323,Male,43,Electronics,2,336.71,673.42
2440,2023-02-16,CUST0729,Female,51,Home,1,101.78,101.78
2441,2023-11-07,CUST0247,Male,58,Electronics,4,266.01,1064.04
2442,2023-07-27,CUST0331,Male,20,Home,1,108.93,108.93
2443,2023-02-12,CUST0627,Female,66,Beauty,4,25.14,100.56
2444,2023-09-14,CUST0798,Male,18,Electronics,2,338.44,676.88
2445,2023-01-16,CUST0110,Female,67,Home,1,101.99,101.99
2446,2023-11-02,CUST0947,Male,33,Home,3,98.89,296.67
2447,2023-12-26,CUST0271,Female,70,Sports,1,94.73,94.73
2448,2023-08-01,CUST0904,Male,43,Beauty,5,33.5,167.5
2449,2023-03-10,CUST0079,Female,56,Clothing,1,57.42,57.42
2450,2023-11-24,CUST0589,Female,24,Sports,3,71.23,213.69
2451,2023-07-23,CUST0489,Female,19,Sports,2,88.21,176.42
2452,2023-07-28,CUST0175,Male,31,Sports,5,80.19,400.95
2453,2023-02-07,CUST0463,Female,39,Beauty,4,24.92,99.68
2454,2023-05-11,CUST0713,Female,26,Sports,5,77.03,385.15
2455,2023-01-22,CUST0646,Male,67,Beauty,2,29.91,59.82
2456,2023-07-22,CUST0446,Male,51,Clothing,1,54.93,54.93
2457,2023-08-07,CUST0867,Male,20,Electronics,1,302.43,302.43
2458,2023-04-15,CUST0400,Female,56,Clothing,1,47.73,47.73
2459,2023-12-17,CUST0075,Female,65,Electronics,1,354.33,354.33
2460,2023-04-22,CUST0920,Female,40,Clothing,4,50.18,200.72
2461,2023-04-04,CUST0586,Male,49,Home,4,110.52,442.08
2462,2023-11-26,CUST0637,Male,51,Beauty,3,33.0,99.0
2463,2023-01-21,CUST0248,Female,53,Clothing,5,59.7,298.5
2464,2023-04-10,CUST0306,Male,48,Sports,5,68.37,341.85
2465,2023-01-24,CUST0240,Female,57,Clothing,1,42.05,42.05
2466,2023-07-09,CUST0708,Male,56,Clothing,5,47.36,236.8
2467,2023-10-17,CUST0725,Male,69,Beauty,3,30.89,92.67
2468,2023-01-09,CUST0464,Female,55,Electronics,4,330.75,1323.0
2469,2023-12-28,CUST0639,Female,67,Sports,5,89.86,449.3
2470,2023-12-03,CUST0851,Female,23,Sports,3,68.65,205.95
2471,2023-07-07,CUST0394,Male,27,Beauty,5,25.24,126.2
2472,2023-01-11,CUST0513,Female,54,Sports,2,94.51,189.02
2473,2023-04-08,CUST0190,Male,36,Electronics,4,288.51,1154.04
2474,2023-10-14,CUST0418,Male,53,Home,2,95.92,191.84
2475,2023-03-02,CUST0783,Female,19,Home,2,109.97,219.94
2476,2023-06-08,CUST0966,Male,51,Sports,2,74.42,148.84
2477,2023-12-06,CUST0930,Female,59,Electronics,5,256.62,1283.1
2478,2023-10-15,CUST0018,Female,70,Clothing,3,59.2,177.6
2479,2023-12-06,CUST0146,Female,39,Clothing,5,56.09,280.45
2480,2023-03-17,CUST0605,Female,52,Electronics,4,319.31,1277.24
2481,2023-02-17,CUST0564,Female,54,Home,3,96.28,288.84
2482,2023-02-07,CUST0016,Female,69,Home,1,106.88,106.88
2483,2023-12-18,CUST0785,Male,69,Sports,3,82.29,246.87
2484,2023-03-03,CUST0864,Male,67,Beauty,4,30.5,122.0
2485,2023-05-04,CUST0816,Female,50,Beauty,1,34.26,34.26
2486,2023-03-26,CUST0771,Male,18,Clothing,5,48.68,243.4
2487,2023-07-20,CUST0065,Male,25,Home,5,88.08,440.4
2488,2023-02-11,CUST0198,Female,70,Clothing,1,58.91,58.91
2489,2023-07-12,CUST0058,Female,23,Beauty,5,24.88,124.4
2490,2023-06-14,CUST0465,Female,67,Electronics,5,263.51,1317.55
2491,2023-10-26,CUST0658,Female,58,Electronics,1,327.6,327.6
2492,2023-04-23,CUST0287,Female,19,Home,4,97.71,390.84
2493,2023-05-25,CUST0167,Male,63,Home,2,109.04,218.08
2494,2023-07-30,CUST0134,Male,40,Clothing,5,55.97,279.85
2495,2023-09-09,CUST0641,Female,42,Clothing,2,51.31,102.62
2496,2023-11-05,CUST0788,Female,19,Home,5,106.99,534.95
2497,2023-05-15,CUST0994,Male,30,Electronics,4,267.85,1071.4
2498,2023-03-09,CUST0367,Male,30,Beauty,4,25.3,101.2
2499,2023-10-06,CUST0476,Male,31,Electronics,1,249.43,249.43
2500,2023-03-25,CUST0389,Male,32,Home,2,113.01,226.02
2501,2023-12-09,CUST0136,Female,49,Sports,5,95.25,476.25
2502,2023-07-12,CUST0195,Male,46,Clothing,5,45.93,229.65
2503,2023-05-16,CUST0051,Male,55,Beauty,1,25.69,25.69
2504,2023-07-22,CUST0523,Male,70,Clothing,4,45.51,182.04
2505,2023-01-28,CUST0463,Male,61,Beauty,1,28.78,28.78
2506,2023-10-01,CUST0950,Male,47,Home,5,86.81,434.05
2507,2023-04-06,CUST0015,Male,58,Clothing,4,57.89,231.56
2508,2023-10-29,CUST0848,Male,24,Electronics,3,302.33,906.99
2509,2023-08-03,CUST0587,Female,65,Home,5,97.52,487.6
2510,2023-08-07,CUST0896,Male,25,Sports,2,81.39,162.78
2511,2023-06-13,CUST0030,Female,32,Sports,4,94.71,378.84
2512,2023-01-12,CUST0805,Female,43,Clothing,4,49.57,198.28
2513,2023-02-01,CUST0882,Female,33,Home,5,111.2,556.0
2514,2023-03-17,CUST0016,Female,66,Clothing,4,50.81,203.24
2515,2023-02-13,CUST0861,Male,29,Electronics,3,279.35,838.05
2516,2023-03-23,CUST0403,Female,18,Beauty,5,35.87,179.35
2517,2023-02-23,CUST0272,Female,54,Electronics,1,302.74,302.74
2518,2023-03-31,CUST0585,Male,38,Sports,4,95.01,380.04
2519,2023-11-01,CUST0571,Female,33,Home,5,104.36,521.8
2520,2023-05-28,CUST0560,Male,28,Electronics,1,342.1,342.1
2521,2023-01-18,CUST0709,Male,60,Sports,4,95.2,380.8
2522,2023-11-03,CUST0709,Female,50,Beauty,2,27.58,55.16
2523,2023-11-07,CUST0867,Male,59,Clothing,3,46.94,140.82
2524,2023-11-17,CUST0520,Female,69,Clothing,4,41.83,167.32
2525,2023-04-02,CUST0917,Female,46,Home,4,87.84,351.36
2526,2023-12-03,CUST0027,Female,35,Home,1,118.54,118.54
2527,2023-02-02,CUST0643,Female,49,Sports,5,79.76,398.8
2528,2023-10-05,CUST0878,Female,50,Home,2,113.48,226.96
2529,2023-03-08,CUST0529,Male,49,Clothing,5,46.37,231.85
2530,2023-09-26,CUST0409,Male,61,Electronics,3,246.22,738.66
2531,2023-05-18,CUST0680,Female,66,Home,4,109.11,436.44
2532,2023-06-19,CUST0468,Male,19,Clothing,2,45.59,91.18
2533,2023-10-05,CUST0798,Female,41,Beauty,3,26.19,78.57
2534,2023-09-26,CUST0472,Female,30,Electronics,3,339.18,1017.54
2535,2023-11-10,CUST0191,Male,58,Electronics,5,328.72,1643.6
2536,2023-05-18,CUST0401,Male,30,Sports,5,93.91,469.55
2537,2023-06-24,CUST0169,Female,23,Beauty,2,30.4,60.8
2538,2023-06-22,CUST0955,Female,29,Beauty,4,26.01,104.04
2539,2023-10-22,CUST0414,Male,62,Electronics,3,303.57,910.71
2540,2023-12-18,CUST0105,Male,50,Clothing,5,54.21,271.05
2541,2023-07-09,CUST0027,Female,51,Beauty,4,35.39,141.56
2542,2023-10-14,CUST0017,Female,66,Home,3,112.99,338.97
2543,2023-04-25,CUST0199,Female,58,Sports,1,92.09,92.09
2544,2023-09-20,CUST0077,Male,48,Sports,4,69.27,277.08
2545,2023-04-12,CUST0854,Female,55,Electronics,3,335.21,1005.63
2546,2023-02-14,CUST0216,Female,37,Clothing,3,45.87,137.61
2547,2023-02-25,CUST0848,Female,30,Clothing,2,54.58,109.16
2548,2023-07-07,CUST0908,Male,70,Home,4,109.11,436.44
2549,2023-09-26,CUST0244,Female,46,Beauty,1,24.19,24.19
2550,2023-11-14,CUST0976,Male,62,Clothing,3,59.01,177.03
2551,2023-02-14,CUST0795,Female,29,Home,4,104.63,418.52
2552,2023-03-04,CUST0606,Female,53,Clothing,5,54.65,273.25
2553,2023-03-09,CUST0490,Male,35,Beauty,2,26.82,53.64
2554,2023-09-21,CUST0572,Female,43,Electronics,2,352.22,704.44
2555,2023-10-13,CUST0935,Female,44,Clothing,3,57.28,171.84
2556,2023-10-26,CUST0426,Female,52,Home,3,91.95,275.85
2557,2023-03-27,CUST0505,Female,50,Beauty,3,30.5,91.5
2558,2023-06-23,CUST0603,Female,41,Beauty,5,27.46,137.3
2559,2023-09-15,CUST0312,Male,23,Home,3,81.02,243.06
2560,2023-01-04,CUST0044,Male,69,Beauty,3,31.67,95.01
2561,2023-10-28,CUST0900,Male,22,Electronics,2,317.12,634.24
2562,2023-03-01,CUST0334,Female,22,Electronics,1,278.88,278.88
2563,2023-09-04,CUST0535,Male,58,Home,5,109.53,547.65
2564,2023-12-16,CUST0291,Female,36,Sports,5,83.74,418.7
2565,2023-07-17,CUST0635,Female,27,Home,2,96.92,193.84
2566,2023-11-23,CUST0452,Female,59,Home,2,109.88,219.76
2567,2023-03-08,CUST0867,Male,41,Beauty,2,35.4,70.8
2568,2023-02-05,CUST0224,Male,63,Sports,1,87.59,87.59
2569,2023-04-08,CUST0130,Male,56,Electronics,1,315.23,315.23
2570,2023-11-16,CUST0061,Female,65,Clothing,1,50.39,50.39
2571,2023-08-01,CUST0502,Male,31,Sports,4,75.04,300.16
2572,2023-09-30,CUST0786,Female,43,Sports,1,85.29,85.29
2573,2023-04-01,CUST0186,Female,48,Home,3,90.41,271.23
2574,2023-07-05,CUST0643,Female,48,Electronics,4,258.57,1034.28
2575,2023-10-20,CUST0334,Male,57,Clothing,5,56.33,281.65
2576,2023-12-09,CUST0465,Female,60,Sports,2,87.35,174.7
2577,2023-07-20,CUST0563,Male,63,Home,1,105.82,105.82
2578,2023-03-31,CUST0469,Male,30,Home,2,117.03,234.06
2579,2023-12-02,CUST0990,Male,19,Beauty,2,26.07,52.14
2580,2023-10-23,CUST0932,Male,65,Home,2,118.21,236.42
2581,2023-08-07,CUST0335,Male,58,Beauty,2,30.64,61.28
2582,2023-03-15,CUST0919,Male,38,Beauty,2,33.47,66.94
2583,2023-10-04,CUST0328,Female,35,Home,1,99.56,99.56
2584,2023-11-27,CUST0755,Female,32,Electronics,4,274.78,1099.12
2585,2023-01-11,CUST0341,Female,34,Sports,4,83.56,334.24
2586,2023-03-01,CUST0915,Female,56,Sports,4,64.09,256.36
2587,2023-10-20,CUST0451,Male,28,Clothing,3,44.93,134.79
2588,2023-11-02,CUST0778,Female,64,Clothing,2,49.81,99.62
2589,2023-06-17,CUST0594,Male,26,Electronics,1,337.48,337.48
2590,2023-02-20,CUST0813,Female,43,Clothing,5,43.77,218.85
2591,2023-01-20,CUST0272,Female,56,Home,5,100.14,500.7
2592,2023-10-19,CUST0358,Male,62,Beauty,5,28.29,141.45
2593,2023-05-02,CUST0548,Female,21,Clothing,2,40.35,80.7
2594,2023-06-04,CUST0945,Female,59,Clothing,5,57.1,285.5
2595,2023-10-21,CUST0113,Female,22,Beauty,2,35.45,70.9
2596,2023-10-20,CUST0024,Male,59,Sports,2,88.94,177.88
2597,2023-10-28,CUST0357,Male,23,Beauty,2,29.74,59.48
2598,2023-12-01,CUST0524,Male,21,Sports,2,93.17,186.34
2599,2023-10-23,CUST0482,Male,31,Sports,4,66.97,267.88
2600,2023-02-28,CUST0408,Male,58,Electronics,2,253.87,507.74
2601,2023-03-22,CUST0888,Female,44,Home,2,82.14,164.28
2602,2023-11-07,CUST0764,Male,25,Clothing,4,48.05,192.2
2603,2023-03-08,CUST0043,Male,57,Clothing,4,42.72,170.88
2604,2023-06-25,CUST0761,Female,33,Electronics,5,329.61,1648.05
2605,2023-04-20,CUST0301,Male,45,Home,3,88.34,265.02
2606,2023-01-07,CUST0184,Female,59,Beauty,5,25.24,126.2
2607,2023-05-25,CUST0103,Male,36,Clothing,5,53.66,268.3
2608,2023-11-17,CUST0144,Female,18,Sports,3,95.42,286.26
2609,2023-03-18,CUST0294,Female,26,Clothing,5,43.87,219.35
2610,2023-07-07,CUST0739,Female,68,Clothing,1,56.11,56.11
2611,2023-04-20,CUST0683,Female,26,Sports,4,90.35,361.4
2612,2023-02-19,CUST0993,Female,25,Electronics,3,262.89,788.67
2613,2023-07-03,CUST0335,Female,42,Beauty,2,26.54,53.08
2614,2023-01-14,CUST0965,Male,65,Electronics,1,256.9,256.9
2615,2023-09-04,CUST0433,Male,41,Sports,2,79.34,158.68
2616,2023-10-13,CUST0285,Male,28,Sports,5,65.97,329.85
2617,2023-02-13,CUST0437,Male,44,Electronics,2,255.18,510.36
2618,2023-05-25,CUST0666,Male,39,Beauty,3,35.43,106.29
2619,2023-03-23,CUST0647,Male,32,Beauty,1,27.0,27.0
2620,2023-03-05,CUST0631,Female,43,Home,5,116.57,582.85
2621,2023-11-24,CUST0378,Female,68,Beauty,5,24.78,123.9
2622,2023-08-15,CUST0694,Female,41,Beauty,4,34.12,136.48
2623,2023-05-07,CUST0492,Male,26,Beauty,4,29.21,116.84
2624,2023-02-26,CUST0569,Male,67,Clothing,5,42.45,212.25
2625,2023-04-17,CUST0826,Female,53,Electronics,1,293.92,293.92
2626,2023-05-22,CUST0966,Male,49,Electronics,4,301.95,1207.8
2627,2023-10-06,CUST0530,Male,69,Beauty,4,25.29,101.16
2628,2023-10-31,CUST0890,Male,39,Clothing,4,41.69,166.76
2629,2023-09-18,CUST0419,Female,24,Electronics,1,295.43,295.43
2630,2023-04-28,CUST0082,Male,70,Beauty,3,35.64,106.92
2631,2023-05-22,CUST0308,Male,69,Home,2,84.57,169.14
2632,2023-04-11,CUST0018,Female,29,Beauty,5,34.31,171.55
2633,2023-12-13,CUST0458,Female,63,Home,5,90.15,450.75
2634,2023-01-16,CUST0124,Male,39,Electronics,2,312.84,625.68
2635,2023-03-22,CUST0942,Female,34,Home,4,97.47,389.88
2636,2023-03-18,CUST0362,Male,51,Electronics,2,323.94,647.88
2637,2023-09-01,CUST0033,Male,35,Home,4,97.02,388.08
2638,2023-06-09,CUST0642,Male,66,Clothing,1,41.01,41.01
2639,2023-10-29,CUST0683,Female,25,Beauty,1,24.24,24.24
2640,2023-12-02,CUST0600,Male,52,Sports,1,90.26,90.26
2641,2023-10-16,CUST0717,Female,54,Clothing,3,44.99,134.97
2642,2023-12-29,CUST0325,Male,20,Beauty,5,31.31,156.55
2643,2023-01-20,CUST0604,Female,59,Sports,4,93.74,374.96
2644,2023-07-22,CUST0621,Female,58,Electronics,1,263.84,263.84
2645,2023-10-30,CUST0702,Male,70,Home,4,104.12,416.48
2646,2023-05-30,CUST0421,Female,24,Electronics,2,298.19,596.38
2647,2023-01-26,CUST0492,Female,33,Electronics,2,331.46,662.92
2648,2023-08-12,CUST0216,Female,55,Sports,1,95.86,95.86
2649,2023-08-17,CUST0016,Male,63,Beauty,2,34.6,69.2
2650,2023-12-05,CUST0027,Male,47,Clothing,5,49.21,246.05
2651,2023-10-04,CUST0109,Male,44,Clothing,2,53.22,106.44
2652,2023-12-04,CUST0646,Female,24,Sports,1,71.53,71.53
2653,2023-12-17,CUST0769,Female,27,Clothing,1,59.52,59.52
2654,2023-01-12,CUST0857,Female,60,Sports,1,90.09,90.09
2655,2023-02-06,CUST0951,Female,34,Beauty,5,25.66,128.3
2656,2023-03-03,CUST0970,Female,51,Sports,2,82.27,164.54
2657,2023-08-14,CUST0383,Female,18,Sports,2,65.97,131.94
2658,2023-01-14,CUST0554,Male,44,Home,3,98.93,296.79
2659,2023-02-17,CUST0863,Male,42,Sports,1,73.59,73.59
2660,2023-07-26,CUST0783,Male,28,Sports,4,85.58,342.32
2661,2023-10-30,CUST0811,Male,56,Home,5,116.15,580.75
2662,2023-03-19,CUST0744,Female,55,Home,1,90.69,90.69
2663,2023-10-29,CUST0235,Male,34,Clothing,5,48.47,242.35
2664,2023-07-01,CUST0046,Female,53,Electronics,2,298.5,597.0
2665,2023-12-12,CUST0708,Male,39,Home,3,84.28,252.84
2666,2023-08-24,CUST0818,Female,29,Beauty,1,34.62,34.62
2667,2023-08-04,CUST0656,Female,57,Home,4,101.87,407.48
2668,2023-05-16,CUST0440,Male,35,Home,5,92.5,462.5
2669,2023-02-03,CUST0012,Male,53,Beauty,1,28.63,28.63
2670,2023-03-23,CUST0594,Male,70,Home,3,101.7,305.1
2671,2023-03-06,CUST0515,Male,35,Sports,4,81.05,324.2
2672,2023-09-14,CUST0629,Male,45,Electronics,3,287.42,862.26
2673,2023-03-19,CUST0540,Female,56,Sports,1,77.6,77.6
2674,2023-11-16,CUST0092,Female,22,Electronics,1,310.38,310.38
2675,2023-05-08,CUST0678,Male,70,Electronics,4,252.96,1011.84
2676,2023-04-20,CUST0737,Female,18,Beauty,2,35.77,71.54
2677,2023-01-23,CUST0329,Male,43,Beauty,1,34.92,34.92
2678,2023-07-04,CUST0769,Female,49,Electronics,3,254.95,764.85
2679,2023-02-19,CUST0326,Male,30,Beauty,3,24.34,73.02
2680,2023-10-18,CUST0412,Male,48,Home,1,110.9,110.9
2681,2023-03-06,CUST0265,Male,52,Sports,1,91.72,91.72
2682,2023-08-25,CUST0149,Male,35,Clothing,4,45.42,181.68
2683,2023-09-22,CUST0807,Male,38,Sports,2,93.41,186.82
2684,2023-11-17,CUST0970,Female,52,Home,5,106.53,532.65
2685,2023-11-13,CUST0938,Male,62,Sports,4,86.29,345.16
