customer_id,recency,frequency,monetary,average_order_value,first_purchase_date,customer_tenure_days,purchase_frequency_per_day,churn,churn_probability
14821,367,7,1230.15,175.7357142857143,2010-02-01 13:33:00,676,0.0103550295857988,1,0.5036961
14822,485,1,157.7,157.7,2010-08-11 12:52:00,485,0.002061855670103,1,0.9993259
14823,180,3,321.43,107.14333333333332,2011-05-29 12:48:00,195,0.0153846153846153,1,0.391188
14824,10,10,4022.91,402.29100000000005,2010-03-12 13:07:00,637,0.0156985871271585,0,0.18869714
14825,4,24,4735.08,197.295,2010-04-06 14:14:00,612,0.0392156862745098,0,0.040764406
14826,582,2,385.2,192.6,2010-01-13 13:08:00,695,0.0028776978417266,1,0.9371429
14828,197,13,9839.46,756.8815384615385,2009-12-07 11:19:00,733,0.0177353342428376,1,0.18602589
14829,29,7,1455.87,207.98142857142855,2010-09-29 13:14:00,436,0.0160550458715596,0,0.19474387
14830,53,1,188.88,188.88,2011-10-17 14:29:00,53,0.0188679245283018,0,0.0022732345
14831,680,3,1676.57,558.8566666666667,2009-12-02 09:21:00,738,0.0040650406504065,1,0.8691029
14832,630,1,322.69,322.69,2010-03-19 15:14:00,630,0.0015873015873015,1,0.9990734
14833,499,1,94.8,94.8,2010-07-29 10:06:00,499,0.002004008016032,1,0.99926144
14834,18,7,2206.16,315.1657142857143,2010-10-28 17:37:00,407,0.0171990171990172,0,0.10395954
14835,529,2,297.0,148.5,2010-04-01 19:34:00,617,0.0032414910858995,1,0.8593208
14836,10,3,102.45,34.15,2011-11-09 13:26:00,30,0.1,0,0.0016242146
14837,90,9,3460.32,384.48,2010-01-24 10:20:00,685,0.0131386861313868,0,0.25484654
14838,423,2,769.9200000000001,384.96,2009-12-03 09:52:00,737,0.0027137042062415,1,0.93157196
14839,418,3,915.28,305.0933333333333,2010-01-04 16:29:00,704,0.0042613636363636,1,0.79785943
14840,268,2,362.71,181.355,2010-06-18 15:42:00,539,0.0037105751391465,1,0.8985292
14841,53,14,7163.0,511.6428571428572,2009-12-02 16:49:00,737,0.0189959294436906,0,0.09899934
14842,44,4,2824.69,706.1725,2011-02-04 15:32:00,308,0.0129870129870129,0,0.26035228
14843,437,1,211.8,211.8,2010-09-29 12:39:00,437,0.0022883295194508,1,0.9992268
14844,64,10,6702.43,670.243,2010-04-12 12:50:00,607,0.0164744645799011,0,0.18245697
14845,600,1,150.0,150.0,2010-04-19 10:19:00,600,0.0016666666666666,1,0.9993148
14846,427,1,437.4,437.4,2010-10-08 17:07:00,427,0.0023419203747072,1,0.99889106
14847,149,3,1348.95,449.65,2010-05-24 12:29:00,565,0.0053097345132743,1,0.7136158
14848,405,1,310.56,310.56,2010-10-31 12:22:00,405,0.0024691358024691,1,0.99938023
14849,22,43,15407.61,358.316511627907,2010-01-10 11:40:00,699,0.0615164520743919,0,0.01580809
14850,312,7,1770.96,252.99428571428567,2010-05-20 13:28:00,568,0.0123239436619718,1,0.39615554
14851,23,3,829.41,276.47,2010-03-19 11:52:00,631,0.0047543581616481,0,0.71177036
14852,58,18,6132.43,340.6905555555556,2010-03-05 14:51:00,644,0.0279503105590062,0,0.0824338
14853,24,5,1376.87,275.374,2010-04-13 09:26:00,606,0.0082508250825082,0,0.570848
14854,78,11,4303.06,391.1872727272728,2010-01-22 09:48:00,687,0.0160116448326055,0,0.22995502
14855,119,7,6520.3,931.4714285714286,2010-04-08 10:30:00,611,0.011456628477905,1,0.3266333
14856,36,3,1290.53,430.1766666666667,2011-10-14 09:35:00,57,0.0526315789473684,0,0.0023582233
14857,60,7,3651.851,521.693,2010-03-15 11:00:00,635,0.011023622047244,0,0.35129136
14858,506,1,180.75,180.75,2010-07-22 10:51:00,506,0.0019762845849802,1,0.9993259
14859,13,5,1705.64,341.12800000000004,2010-06-03 10:26:00,555,0.009009009009009,0,0.5583741
14860,19,1,170.32,170.32,2011-11-20 14:17:00,19,0.0526315789473684,0,0.003042518
14861,52,10,1380.73,138.073,2009-12-08 12:12:00,732,0.0136612021857923,0,0.4325392
14862,26,2,841.2,420.6,2011-07-14 11:20:00,149,0.0134228187919463,0,0.27439874
14863,29,1,266.76,266.76,2011-11-10 15:04:00,29,0.0344827586206896,0,0.00079764606
14865,7,4,92.52,23.13,2009-12-01 16:05:00,738,0.005420054200542,0,0.4843778
14866,11,19,20746.54,1091.923157894737,2010-08-26 11:54:00,471,0.0403397027600849,0,0.0686865
14867,186,16,2952.06,184.50375,2009-12-05 15:47:00,734,0.0217983651226158,1,0.1490594
14868,3,12,4184.01,348.6675,2010-10-15 14:52:00,420,0.0285714285714285,0,0.036615275
14869,9,6,2778.14,463.0233333333333,2009-12-16 11:43:00,724,0.0082872928176795,0,0.49470922
14870,262,6,1838.95,306.4916666666667,2010-01-25 09:05:00,684,0.0087719298245614,1,0.5927607
14871,3,9,1228.17,136.46333333333334,2009-12-01 11:57:00,739,0.0121786197564276,0,0.43569058
14872,484,3,816.6,272.2,2010-03-16 14:41:00,633,0.0047393364928909,1,0.7460722
14873,210,2,854.13,427.065,2010-03-16 10:51:00,634,0.0031545741324921,1,0.9245799
14874,535,1,116.18,116.18,2010-06-22 14:58:00,535,0.0018691588785046,1,0.99937445
14875,108,3,2862.4,954.1333333333332,2010-09-24 10:28:00,442,0.006787330316742,1,0.40792072
14876,521,2,256.7,128.35,2010-05-27 13:49:00,561,0.0035650623885918,1,0.89739645
14877,418,2,425.85,212.925,2010-03-07 12:25:00,643,0.0031104199066874,1,0.89843494
14878,13,25,4076.5,163.06,2010-02-21 11:14:00,657,0.0380517503805175,0,0.06525552
14879,685,1,185.06,185.06,2010-01-24 11:35:00,685,0.0014598540145985,1,0.99925345
14880,77,3,690.59,230.1966666666667,2011-02-24 12:27:00,289,0.0103806228373702,0,0.35748833
14881,20,1,255.4,255.4,2011-11-20 11:06:00,20,0.05,0,0.0012371335
14882,27,14,3546.65,253.33214285714288,2010-03-30 15:02:00,619,0.0226171243941841,0,0.079679064
14883,19,6,761.59,126.93166666666669,2011-05-12 09:49:00,212,0.0283018867924528,0,0.12117581
14884,669,1,120.6,120.6,2010-02-08 12:56:00,669,0.0014947683109118,1,0.9992685
14885,132,3,1598.12,532.7066666666666,2010-08-31 10:11:00,466,0.0064377682403433,1,0.670247
14886,253,1,364.8,364.8,2011-04-01 08:56:00,253,0.0039525691699604,1,0.9981816
14887,79,1,1862.0,1862.0,2011-09-21 15:32:00,79,0.0126582278481012,0,0.003362398
14888,207,1,369.2,369.2,2011-05-16 14:58:00,207,0.0048309178743961,1,0.9972523
14889,336,1,135.9,135.9,2011-01-07 15:19:00,336,0.0029761904761904,1,0.9989987
14890,254,3,817.25,272.4166666666667,2010-02-18 09:00:00,660,0.0045454545454545,1,0.7182501
14891,148,4,1106.73,276.6825,2010-09-29 12:41:00,437,0.0091533180778032,1,0.42991653
14892,691,1,202.35,202.35,2010-01-18 08:58:00,691,0.0014471780028943,1,0.9990582
14893,10,3,1809.61,603.2033333333334,2010-04-01 09:03:00,618,0.0048543689320388,0,0.63999534
14894,85,3,1492.81,497.6033333333333,2009-12-02 10:42:00,738,0.0040650406504065,0,0.77734953
14895,8,38,25119.54,661.0405263157895,2009-12-10 14:22:00,729,0.0521262002743484,0,0.05075771
14896,205,8,1826.0,228.25,2009-12-06 12:42:00,734,0.0108991825613079,1,0.47909525
14897,8,8,3140.54,392.5675,2009-12-15 17:05:00,724,0.011049723756906,0,0.26746035
14898,23,14,3365.95,240.425,2009-12-03 16:40:00,736,0.0190217391304347,0,0.10531779
14899,395,1,1331.38,1331.38,2010-11-09 15:20:00,395,0.0025316455696202,1,0.9986603
14900,522,1,13.919999999999998,13.919999999999998,2010-07-05 15:09:00,522,0.0019157088122605,1,0.9990213
14901,11,12,1919.0,159.91666666666666,2010-07-29 11:11:00,499,0.0240480961923847,0,0.14552875
14902,26,3,1035.62,345.2066666666667,2010-06-04 12:35:00,554,0.0054151624548736,0,0.6927502
14903,21,5,2795.33,559.066,2011-03-06 11:50:00,279,0.017921146953405,0,0.1469014
14904,2,4,1630.49,407.6225,2010-10-08 12:48:00,428,0.0093457943925233,0,0.35985777
14905,158,8,1971.39,246.42375,2009-12-03 14:36:00,736,0.0108695652173913,1,0.4404895
14906,445,1,68.44,68.44,2010-09-20 16:30:00,445,0.0022471910112359,1,0.9991937
14907,3,16,5547.72,346.7325,2010-04-16 13:40:00,602,0.0265780730897009,0,0.08887843
14908,74,2,381.9,190.95,2010-09-02 16:39:00,463,0.0043196544276457,0,0.6797569
14909,437,3,1404.68,468.2266666666667,2010-02-14 15:47:00,663,0.004524886877828,1,0.7063809
14910,3,4,434.35,108.5875,2011-10-16 11:06:00,55,0.0727272727272727,0,0.0009904853
14911,1,398,291420.81,732.2130904522613,2009-12-01 11:41:00,739,0.5385656292286874,0,0.011313013
14912,17,6,1889.25,314.875,2010-01-26 16:29:00,682,0.0087976539589442,0,0.5805435
14913,36,8,4073.13,509.14125,2010-08-11 08:40:00,486,0.0164609053497942,0,0.1630164
14915,91,11,1811.25,164.6590909090909,2009-12-03 10:17:00,737,0.0149253731343283,1,0.35806367
14916,71,8,3042.95,380.36875,2010-04-01 10:57:00,618,0.0129449838187702,0,0.21034265
14917,597,2,1123.75,561.875,2010-04-22 09:44:00,597,0.0033500837520938,1,0.87063605
14918,116,9,5955.81,661.7566666666667,2010-04-08 11:18:00,611,0.0147299509001636,1,0.19203886
14919,539,1,359.35,359.35,2010-06-18 13:06:00,539,0.0018552875695732,1,0.99921036
14920,213,3,1607.17,535.7233333333334,2010-05-23 15:25:00,565,0.0053097345132743,1,0.7329031
14921,30,2,1316.07,658.035,2011-05-22 12:51:00,201,0.0099502487562189,0,0.40374064
14922,394,2,843.74,421.87,2010-07-20 09:45:00,508,0.0039370078740157,1,0.86390585
14923,51,1,749.1,749.1,2011-10-20 11:51:00,51,0.0196078431372549,0,0.0017522224
14924,246,3,931.01,310.33666666666664,2010-03-10 12:51:00,639,0.0046948356807511,1,0.66288805
14926,382,2,359.4,179.7,2010-04-20 09:59:00,599,0.003338898163606,1,0.86524594
14927,397,1,308.2,308.2,2010-11-08 12:30:00,397,0.0025188916876574,1,0.99938023
14928,628,1,223.91000000000005,223.91000000000005,2010-03-22 09:14:00,628,0.001592356687898,1,0.99916494
14929,32,2,836.69,418.345,2010-10-14 12:22:00,422,0.0047393364928909,0,0.546116
14930,109,6,5236.7300000000005,872.7883333333334,2010-04-12 11:22:00,607,0.0098846787479406,1,0.40874866
14931,5,5,1257.68,251.536,2011-04-13 09:32:00,241,0.0207468879668049,0,0.07275178
14932,366,2,666.13,333.065,2010-11-19 09:16:00,386,0.005181347150259,1,0.5041361
14933,444,4,1770.0,442.5,2010-09-21 17:29:00,444,0.009009009009009,1,0.42797378
14934,82,5,3503.5,700.7,2010-09-24 12:08:00,442,0.0113122171945701,0,0.17309983
14935,297,2,2849.83,1424.915,2010-03-30 11:48:00,620,0.0032258064516129,1,0.8485931
14936,34,12,12410.81,1034.2341666666666,2010-05-05 12:26:00,584,0.0205479452054794,0,0.11305198
14937,57,3,1621.88,540.6266666666667,2011-08-01 14:16:00,130,0.023076923076923,0,0.05218052
14938,562,2,2322.43,1161.215,2010-05-26 13:35:00,562,0.0035587188612099,1,0.9062169
14940,418,2,531.49,265.745,2009-12-06 15:46:00,733,0.0027285129604365,1,0.82458085
14941,579,1,182.1,182.1,2010-05-10 11:30:00,579,0.001727115716753,1,0.9993148
14942,402,4,746.56,186.64,2009-12-10 10:32:00,730,0.0054794520547945,1,0.68959767
14943,663,1,107.62,107.62,2010-02-14 16:04:00,663,0.0015082956259426,1,0.9992685
14944,30,19,9784.67,514.9826315789473,2010-02-17 08:47:00,661,0.0287443267776096,0,0.11039786
14945,414,1,179.4,179.4,2010-10-22 11:26:00,414,0.002415458937198,1,0.99944764
14946,14,1,100.9,100.9,2011-11-25 13:33:00,14,0.0714285714285714,0,0.0014995071
14947,72,6,1049.79,174.965,2010-03-25 11:29:00,625,0.0096,0,0.53595716
14948,23,6,1101.97,183.66166666666663,2011-05-04 14:52:00,219,0.0273972602739726,0,0.058185775
14949,469,4,515.0,128.75,2009-12-18 15:28:00,721,0.0055478502080443,1,0.6988494
14950,19,1,371.2,371.2,2011-11-20 13:48:00,19,0.0526315789473684,0,0.0020451953
14951,79,1,311.69,311.69,2011-09-21 15:15:00,79,0.0126582278481012,0,0.004560354
14952,60,32,17629.35,550.9171875,2009-12-03 15:34:00,736,0.0434782608695652,0,0.05498374
14953,25,4,971.32,242.83,2010-09-30 12:16:00,436,0.0091743119266055,0,0.41771793
14954,12,2,462.12,231.06,2010-01-05 16:38:00,703,0.0028449502133712,0,0.785604
14955,733,1,163.77,163.77,2009-12-07 11:35:00,733,0.0013642564802182,1,0.99906176
14956,421,1,1325.0,1325.0,2010-10-14 16:40:00,421,0.002375296912114,1,0.9986953
14957,253,2,261.69,130.845,2010-03-05 10:50:00,645,0.0031007751937984,1,0.89375573
14958,147,6,941.99,156.9983333333333,2009-12-03 16:02:00,736,0.0081521739130434,1,0.5424623
14959,64,4,695.42,173.855,2011-02-16 13:00:00,296,0.0135135135135135,0,0.27924964
14960,8,2,221.27,110.635,2011-06-21 13:38:00,171,0.0116959064327485,0,0.42531204
14961,11,22,16410.15,745.9159090909092,2009-12-04 11:32:00,736,0.029891304347826,0,0.112537265
14962,271,4,366.91,91.7275,2010-05-04 14:57:00,584,0.0068493150684931,1,0.66724724
14963,10,12,3123.57,260.2975,2010-07-02 12:43:00,526,0.0228136882129277,0,0.07545296
14964,247,1,206.21,206.21,2011-04-06 14:13:00,247,0.0040485829959514,1,0.99854517
14965,96,2,596.09,298.045,2011-09-04 13:15:00,96,0.0208333333333333,1,0.020088311
14966,15,6,1064.26,177.3766666666667,2009-12-15 13:48:00,724,0.0082872928176795,0,0.5089473
14967,50,6,1982.61,330.435,2009-12-03 14:07:00,736,0.0081521739130434,0,0.4969415
14968,30,2,501.24,250.62,2010-09-07 13:28:00,458,0.0043668122270742,0,0.72962105
14969,704,1,906.23,906.23,2010-01-05 12:43:00,704,0.0014204545454545,1,0.9972264
14970,68,12,4919.35,409.9458333333334,2010-02-14 13:37:00,663,0.0180995475113122,0,0.13340217
14971,35,3,1097.98,365.9933333333333,2011-10-27 13:33:00,43,0.0697674418604651,0,0.0007216116
14972,128,2,145.07,72.535,2010-11-23 16:17:00,381,0.0052493438320209,1,0.87478817
14973,107,3,1314.45,438.15,2011-04-28 12:22:00,226,0.0132743362831858,1,0.38671058
14974,37,1,89.94,89.94,2011-11-02 13:01:00,37,0.027027027027027,0,0.0036511128
14975,57,2,472.39,236.195,2010-10-14 14:11:00,421,0.004750593824228,0,0.65655917
14976,57,7,790.86,112.98,2011-01-17 11:09:00,327,0.0214067278287461,0,0.1709947
14977,726,1,31.93,31.93,2009-12-14 10:37:00,726,0.0013774104683195,1,0.9988171
14978,72,10,3112.19,311.219,2010-04-28 10:50:00,591,0.0169204737732656,0,0.19791824
14979,735,1,429.66,429.66,2009-12-04 12:54:00,735,0.001360544217687,1,0.9984635
14980,737,1,150.68,150.68,2009-12-02 14:09:00,737,0.0013568521031207,1,0.9981792
14981,246,2,372.92,186.46,2010-10-12 11:04:00,424,0.0047169811320754,1,0.6141615
14982,572,1,237.78,237.78,2010-05-16 15:52:00,572,0.0017482517482517,1,0.9992073
14983,689,1,183.2,183.2,2010-01-19 17:32:00,689,0.0014513788098693,1,0.9990582
14984,19,6,1260.51,210.085,2010-01-11 13:22:00,697,0.0086083213773314,0,0.5927607
14985,198,2,292.01,146.005,2010-12-16 19:51:00,358,0.0055865921787709,1,0.6708805
14986,376,2,563.1,281.55,2010-01-24 15:54:00,684,0.0029239766081871,1,0.96825355
14987,16,8,1550.65,193.83125,2009-12-02 14:56:00,737,0.010854816824966,0,0.43447676
14988,212,7,2038.65,291.2357142857143,2010-04-16 13:34:00,602,0.0116279069767441,1,0.41364798
14989,662,1,342.4,342.4,2010-02-16 10:40:00,662,0.0015105740181268,1,0.99891484
14990,612,2,304.17,152.085,2009-12-09 13:31:00,730,0.0027397260273972,1,0.9455739
14991,430,1,314.67,314.67,2010-10-05 13:01:00,430,0.0023255813953488,1,0.9990688
14992,442,1,210.5,210.5,2010-09-23 17:48:00,442,0.002262443438914,1,0.9992268
14993,564,1,36.13,36.13,2010-05-25 12:47:00,564,0.00177304964539,1,0.99905676
14994,382,5,946.72,189.344,2010-03-26 14:16:00,623,0.0080256821829855,1,0.5487614
14995,39,2,231.98,115.99,2011-03-04 13:14:00,280,0.0071428571428571,0,0.36786062
14996,481,2,442.29,221.145,2010-08-15 13:41:00,481,0.0041580041580041,1,0.778793
14997,46,4,776.6,194.15,2010-02-22 12:11:00,656,0.0060975609756097,0,0.73021317
14998,170,4,753.18,188.295,2010-04-13 16:07:00,605,0.0066115702479338,1,0.55788386
14999,593,1,129.48000000000002,129.48000000000002,2010-04-26 10:47:00,593,0.0016863406408094,1,0.9993286
15000,48,1,490.52,490.52,2011-10-23 11:42:00,48,0.0208333333333333,0,0.0027993412
15001,394,2,199.11,99.555,2010-11-10 13:31:00,394,0.0050761421319796,1,0.86373216
15002,116,9,4138.08,459.7866666666666,2010-01-12 11:40:00,697,0.0129124820659971,1,0.26493147
15003,473,6,1027.03,171.17166666666665,2010-01-26 13:04:00,682,0.0087976539589442,1,0.6059611
15004,147,1,1220.77,1220.77,2011-07-15 14:05:00,147,0.0068027210884353,1,0.99330246
15005,16,56,13754.58,245.6175,2009-12-01 14:19:00,738,0.075880758807588,0,0.010290933
15006,51,2,757.78,378.89,2010-09-12 13:03:00,453,0.0044150110375275,0,0.6284547
15007,159,1,156.91,156.91,2011-07-03 16:00:00,159,0.0062893081761006,1,0.9982206
15008,480,2,360.0,180.0,2010-03-12 11:13:00,638,0.0031347962382445,1,0.9397051
15009,12,3,1259.43,419.81,2011-11-14 17:40:00,25,0.12,0,0.0007036682
15010,36,1,308.94,308.94,2011-11-04 12:42:00,36,0.0277777777777777,0,0.0023286396
15011,396,2,416.6,208.3,2010-10-19 12:05:00,417,0.0047961630695443,1,0.64420676
15012,54,3,646.26,215.42,2010-05-12 11:49:00,577,0.0051993067590987,0,0.701912
15013,488,10,1610.82,161.082,2010-01-31 12:15:00,678,0.0147492625368731,1,0.43490633
15014,43,2,257.67,128.835,2011-06-16 19:40:00,176,0.0113636363636363,0,0.33792025
15015,501,13,2354.97,181.15153846153845,2009-12-14 14:46:00,725,0.0179310344827586,1,0.13704106
15016,173,5,620.89,124.178,2010-06-14 13:06:00,543,0.009208103130755,1,0.6605287
15017,34,1,125.58,125.58,2011-11-06 10:33:00,34,0.0294117647058823,0,0.0037082655
15018,39,3,496.21,165.40333333333334,2010-12-07 10:47:00,368,0.0081521739130434,0,0.44949314
15019,267,1,252.81,252.81,2011-03-18 12:35:00,267,0.0037453183520599,1,0.99796814
15020,379,1,198.47,198.47,2010-11-25 13:29:00,379,0.0026385224274406,1,0.99944013
15021,9,12,2500.59,208.3825,2010-07-29 16:35:00,498,0.0240963855421686,0,0.094160356
15022,12,5,1133.44,226.688,2010-01-31 16:02:00,677,0.0073855243722304,0,0.6085225
15023,3,20,11578.65,578.9325,2010-02-03 15:45:00,674,0.029673590504451,0,0.12628148
15024,10,16,3559.39,222.461875,2010-10-11 16:14:00,424,0.0377358490566037,0,0.03192695
15025,33,2,979.79,489.895,2010-05-20 13:28:00,568,0.0035211267605633,0,0.80999047
15026,80,5,1048.89,209.778,2010-09-17 13:52:00,448,0.0111607142857142,0,0.33869585
15027,31,10,3195.6,319.56,2010-03-25 14:39:00,624,0.016025641025641,0,0.1932134
15028,8,6,962.94,160.48999999999998,2010-11-10 14:32:00,394,0.015228426395939,0,0.1437771
15029,620,1,365.1,365.1,2010-03-30 12:16:00,620,0.0016129032258064,1,0.99912554
15030,72,8,1979.91,247.48875,2010-03-04 17:10:00,645,0.0124031007751937,0,0.35602078
15031,4,14,3102.94,221.63857142857145,2009-12-08 13:38:00,731,0.0191518467852257,0,0.12089536
15032,256,8,11010.05,1376.25625,2009-12-10 15:27:00,729,0.0109739368998628,1,0.4330661
15033,5,10,2557.18,255.718,2011-01-14 13:28:00,329,0.0303951367781155,0,0.03394122
15034,16,14,8231.2,587.9428571428572,2010-05-11 13:30:00,577,0.024263431542461,0,0.072131366
15035,90,1,252.73,252.73,2011-09-11 11:08:00,90,0.0111111111111111,0,0.14236665
15036,72,3,429.56,143.18666666666667,2011-06-13 12:19:00,180,0.0166666666666666,0,0.30857724
15037,376,2,397.76,198.88,2010-11-28 12:14:00,377,0.0053050397877984,1,0.5894368
15038,59,9,1146.53,127.39222222222222,2010-10-10 14:35:00,425,0.0211764705882352,0,0.13414839
15039,10,93,39141.48,420.8761290322581,2009-12-10 11:39:00,730,0.1273972602739726,0,0.010082736
15040,542,1,7.49,7.49,2010-06-16 11:40:00,542,0.0018450184501845,1,0.99912125
15041,170,2,289.4,144.7,2010-09-21 13:16:00,444,0.0045045045045045,1,0.66953284
15042,199,2,315.45,157.725,2010-04-23 14:01:00,595,0.0033613445378151,1,0.86736387
15043,31,6,2870.32,478.3866666666666,2010-06-24 15:50:00,533,0.0112570356472795,0,0.29420573
15044,19,35,16024.15,457.8328571428571,2009-12-16 15:13:00,723,0.0484094052558782,0,0.10721828
15045,152,2,735.66,367.83,2011-03-27 11:44:00,258,0.0077519379844961,1,0.5234661
15046,9,25,7623.79,304.9516,2010-01-14 14:29:00,694,0.0360230547550432,0,0.035697266
15047,270,1,343.62,343.62,2011-03-15 10:49:00,270,0.0037037037037037,1,0.99763906
15048,65,4,381.0,95.25,2010-12-06 12:15:00,369,0.010840108401084,0,0.46505654
15049,274,1,121.17000000000002,121.17000000000002,2011-03-11 12:13:00,274,0.0036496350364963,1,0.9986694
15050,25,5,4087.19,817.438,2010-08-16 12:00:00,481,0.0103950103950103,0,0.3342615
15051,23,9,3926.91,436.3233333333333,2009-12-01 13:29:00,738,0.0121951219512195,0,0.24578455
15052,319,1,207.73,207.73,2011-01-24 15:52:00,319,0.0031347962382445,1,0.9987357
15053,5,3,693.95,231.3166666666667,2011-03-03 12:06:00,282,0.0106382978723404,0,0.35748833
15054,12,2,302.1,151.05,2011-10-30 14:33:00,40,0.05,0,0.0030572237
15055,475,3,549.12,183.04,2009-12-16 15:48:00,723,0.0041493775933609,1,0.8246127
15056,520,1,113.65,113.65,2010-07-07 15:58:00,520,0.0019230769230769,1,0.9993032
15057,275,5,3255.96,651.192,2009-12-05 15:27:00,734,0.0068119891008174,1,0.55708516
15058,25,16,3387.58,211.72375,2010-02-24 14:07:00,653,0.0245022970903522,0,0.115512826
15059,41,19,3491.2,183.7473684210526,2009-12-06 12:17:00,734,0.0258855585831062,0,0.090460405
15060,8,4,294.25,73.5625,2011-11-30 14:03:00,9,0.4444444444444444,0,0.0011604893
15061,4,127,126389.02,995.1891338582676,2009-12-01 12:18:00,739,0.1718538565629228,0,0.015441137
15062,71,8,2585.62,323.2025,2010-04-08 15:41:00,610,0.0131147540983606,0,0.20889989
15063,213,1,370.8,370.8,2011-05-10 13:25:00,213,0.0046948356807511,1,0.9972453
15064,410,4,1254.41,313.6025,2009-12-22 16:17:00,717,0.00557880055788,1,0.6813122
15065,38,5,3326.86,665.3720000000001,2010-10-25 09:13:00,411,0.0121654501216545,0,0.11127966
15066,53,1,893.59,893.59,2011-10-17 13:25:00,53,0.0188679245283018,0,0.002381111
15067,78,5,3862.88,772.576,2010-04-11 15:54:00,607,0.0082372322899505,0,0.51258135
15068,46,4,1174.9,293.725,2010-03-28 13:18:00,621,0.0064412238325281,0,0.73356044
15069,179,1,1109.53,1109.53,2011-06-13 14:16:00,179,0.0055865921787709,1,0.996271
15070,373,3,737.0500000000001,245.68333333333337,2009-12-15 13:49:00,724,0.0041436464088397,1,0.822152
15071,94,4,1455.5600000000002,363.89,2010-05-18 12:45:00,571,0.0070052539404553,1,0.60554606
15072,479,1,187.52,187.52,2010-08-17 15:46:00,479,0.0020876826722338,1,0.9993259
15073,10,8,2788.02,348.5025,2010-01-27 08:48:00,682,0.0117302052785923,0,0.2770839
15074,105,3,1553.13,517.71,2010-08-29 11:47:00,468,0.0064102564102564,1,0.64860445
15075,78,1,773.03,773.03,2011-09-23 12:27:00,78,0.0128205128205128,0,0.0027707454
15076,173,3,1447.74,482.58,2010-07-05 14:11:00,522,0.0057471264367816,1,0.6891788
15077,495,2,2428.08,1214.04,2009-12-09 17:10:00,730,0.0027397260273972,1,0.9406226
15078,7,53,17286.73,326.1647169811321,2009-12-04 12:03:00,736,0.0720108695652173,0,0.0089209275
15079,213,11,3625.4,329.58181818181816,2009-12-08 11:22:00,732,0.0150273224043715,1,0.17533325
15080,428,2,546.25,273.125,2010-07-26 10:03:00,502,0.0039840637450199,1,0.89699686
15081,22,12,1854.57,154.5475,2010-06-22 10:25:00,536,0.0223880597014925,0,0.21471484
15082,669,1,93.35,93.35,2010-02-09 10:23:00,669,0.0014947683109118,1,0.9991823
15083,257,1,88.2,88.2,2011-03-28 12:18:00,257,0.0038910505836575,1,0.99849
15084,380,2,965.2,482.6,2010-03-04 10:45:00,646,0.0030959752321981,1,0.8484797
15085,730,1,347.54,347.54,2009-12-10 11:47:00,730,0.0013698630136986,1,0.99842024
15086,565,2,218.53,109.265,2010-03-24 13:56:00,625,0.0032,1,0.9415759
15087,282,1,306.94,306.94,2011-03-03 10:34:00,282,0.0035460992907801,1,0.9974778
15088,21,2,1160.07,580.035,2011-10-03 14:05:00,67,0.0298507462686567,0,0.0012925189
15089,10,6,2420.84,403.47333333333336,2011-08-03 14:14:00,128,0.046875,0,0.041889235
15090,308,1,381.32,381.32,2011-02-04 14:03:00,308,0.0032467532467532,1,0.9977818
15091,68,3,1046.61,348.87000000000006,2010-02-03 11:46:00,675,0.0044444444444444,0,0.66531646
15092,215,3,776.46,258.82,2010-09-03 12:33:00,463,0.0064794816414686,1,0.7343164
15093,18,23,13702.38,595.7556521739131,2009-12-08 12:46:00,732,0.0314207650273224,0,0.04905626
15094,463,2,83.0,41.5,2010-03-05 12:56:00,644,0.0031055900621118,1,0.8660678
15095,104,10,3141.64,314.164,2010-01-21 09:37:00,688,0.0145348837209302,1,0.22435647
15096,43,1,219.39,219.39,2011-10-28 10:27:00,43,0.0232558139534883,0,0.0011186758
15097,4,3,908.35,302.78333333333336,2010-05-05 14:22:00,583,0.0051457975986277,0,0.6734529
15098,182,3,39916.5,13305.5,2011-06-10 15:22:00,182,0.0164835164835164,1,0.3307084
15099,84,1,410.48,410.48,2011-09-16 13:13:00,84,0.0119047619047619,0,0.0053469394
15100,334,7,2193.9,313.41428571428565,2010-01-07 14:33:00,701,0.0099857346647646,1,0.7176738
15101,9,6,1477.94,246.32333333333332,2010-04-28 15:00:00,590,0.0101694915254237,0,0.50427
15102,531,2,554.67,277.335,2010-06-11 10:16:00,547,0.0036563071297989,1,0.89898103
15103,31,2,703.36,351.68,2011-09-14 13:54:00,86,0.0232558139534883,0,0.001445671
15104,197,2,993.54,496.77,2011-03-02 14:16:00,282,0.0070921985815602,1,0.5956751
15105,18,9,3094.91,343.87888888888887,2010-03-23 12:18:00,627,0.0143540669856459,0,0.19367515
15106,18,5,1422.52,284.504,2011-03-15 12:52:00,269,0.0185873605947955,0,0.07743211
15107,311,9,824.35,91.59444444444443,2010-09-14 10:47:00,452,0.0199115044247787,1,0.26387396
15108,142,4,1300.25,325.0625,2011-04-26 10:54:00,228,0.0175438596491228,1,0.16338101
15109,246,3,983.1,327.7,2009-12-04 12:33:00,736,0.0040760869565217,1,0.76383805
15110,24,6,1505.85,250.975,2010-08-11 15:49:00,485,0.0123711340206185,0,0.3109549
15111,29,5,2442.37,488.474,2010-04-26 13:12:00,592,0.0084459459459459,0,0.5357895
