customer_id,recency,frequency,monetary,average_order_value,first_purchase_date,customer_tenure_days,purchase_frequency_per_day
15867,5,31,8923.3,287.84838709677416,2009-12-14 15:16:00,725,0.04275862068965517
15868,583,1,94.53,94.53,2010-05-05 14:11:00,583,0.0017152658662092624
15869,277,3,321.11,107.03666666666668,2010-03-23 16:50:00,626,0.004792332268370607
15870,33,4,857.46,214.365,2010-09-19 16:22:00,446,0.008968609865470852
15871,437,1,33.099999999999994,33.099999999999994,2010-09-28 14:16:00,437,0.002288329519450801
15872,15,4,729.25,182.3125,2010-06-07 14:53:00,550,0.007272727272727273
15873,500,4,313.91999999999996,78.47999999999999,2010-07-27 11:58:00,501,0.007984031936127744
15874,64,21,11284.76,537.3695238095238,2010-01-07 13:56:00,701,0.029957203994293864
15875,646,1,108.52,108.52,2010-03-03 16:51:00,646,0.0015479876160990713
15876,409,2,1449.14,724.57,2010-09-17 15:26:00,448,0.004464285714285714
15877,2,2,490.33,245.165,2011-11-22 11:18:00,18,0.1111111111111111
15878,562,2,330.77,165.385,2009-12-06 12:28:00,734,0.0027247956403269754
15879,404,4,1137.8,284.45,2009-12-17 19:54:00,722,0.00554016620498615
15880,369,1,329.03,329.03,2010-12-05 13:00:00,369,0.0027100271002710027
15881,312,5,501.39,100.27799999999999,2010-12-10 13:32:00,364,0.013736263736263736
15882,199,8,1124.66,140.5825,2009-12-10 15:33:00,729,0.010973936899862825
15883,2,2,396.48,198.24,2011-11-06 14:50:00,33,0.06060606060606061
15884,432,2,244.60000000000002,122.30000000000001,2009-12-03 18:23:00,736,0.002717391304347826
15885,93,15,1951.82,130.12133333333333,2010-01-21 12:47:00,688,0.02180232558139535
15886,60,4,1052.8700000000001,263.21750000000003,2010-04-20 15:03:00,598,0.006688963210702341
15887,407,3,1027.15,342.3833333333334,2010-06-02 11:53:00,556,0.00539568345323741
15888,81,3,429.16,143.05333333333334,2010-07-01 11:51:00,527,0.0056925996204933585
15889,157,8,1427.6,178.45,2009-12-10 12:21:00,730,0.010958904109589041
15890,395,5,535.65,107.13,2010-04-14 08:43:00,605,0.008264462809917356
15891,227,1,511.68,511.68,2011-04-27 12:35:00,227,0.004405286343612335
15892,669,1,128.2,128.2,2010-02-08 16:23:00,669,0.0014947683109118087
15893,482,1,305.28000000000003,305.28000000000003,2010-08-15 11:12:00,482,0.002074688796680498
15894,253,2,258.25,129.125,2010-12-05 14:06:00,369,0.005420054200542005
15895,150,1,179.17,179.17,2011-07-13 10:27:00,150,0.006666666666666667
15897,194,2,208.59,104.295,2011-05-29 13:32:00,194,0.010309278350515464
15898,1,25,4996.45,199.858,2009-12-11 16:11:00,728,0.034340659340659344
15899,369,1,56.25,56.25,2010-12-06 10:36:00,369,0.0027100271002710027
15900,24,4,886.57,221.6425,2010-05-26 11:27:00,563,0.007104795737122558
15901,17,7,687.72,98.24571428571429,2010-06-14 12:39:00,544,0.012867647058823529
15902,380,1,145.01,145.01,2010-11-24 16:57:00,380,0.002631578947368421
15903,10,12,8939.84,744.9866666666667,2010-01-14 10:57:00,695,0.017266187050359712
15904,8,1,164.68,164.68,2011-12-01 14:50:00,8,0.125
15905,543,1,114.69,114.69,2010-06-14 16:00:00,543,0.001841620626151013
15906,20,10,2530.19,253.019,2010-09-15 12:17:00,451,0.022172949002217297
15907,4,3,882.72,294.24,2011-05-13 13:01:00,210,0.014285714285714285
15908,491,2,758.62,379.31,2010-07-15 19:21:00,512,0.00390625
15909,174,1,191.94,191.94,2011-06-19 10:38:00,174,0.005747126436781609
15910,1,15,2661.17,177.41133333333335,2010-01-21 11:51:00,688,0.02180232558139535
15911,624,8,1700.24,212.53,2009-12-09 13:26:00,730,0.010958904109589041
15912,178,9,1074.7,119.41111111111111,2009-12-10 12:58:00,729,0.012345679012345678
15913,534,1,6.300000000000001,6.300000000000001,2010-06-23 16:31:00,534,0.0018726591760299626
15914,378,2,205.99,102.995,2010-11-26 16:09:00,378,0.005291005291005291
15915,402,1,364.45,364.45,2010-11-03 11:13:00,402,0.0024875621890547263
15916,16,13,3145.2400000000002,241.94153846153847,2009-12-10 16:21:00,729,0.01783264746227709
15917,248,5,530.17,106.03399999999999,2009-12-02 14:55:00,737,0.0067842605156037995
15918,191,3,582.88,194.29333333333332,2010-03-18 11:40:00,632,0.004746835443037975
15919,20,2,525.69,262.845,2010-12-06 11:26:00,369,0.005420054200542005
15920,154,9,569.14,63.23777777777778,2009-12-14 13:09:00,725,0.012413793103448275
15921,173,4,775.26,193.815,2010-03-09 11:03:00,641,0.0062402496099844
15922,373,1,369.5,369.5,2010-12-01 13:51:00,373,0.002680965147453083
15923,373,1,127.08,127.08,2010-12-02 12:16:00,373,0.002680965147453083
15924,731,1,102.82,102.82,2009-12-08 15:00:00,731,0.0013679890560875513
15925,194,1,207.15,207.15,2011-05-29 15:35:00,194,0.005154639175257732
15926,542,1,134.44,134.44,2010-06-15 15:23:00,542,0.0018450184501845018
15927,647,1,106.54,106.54,2010-03-02 13:25:00,647,0.0015455950540958269
15928,656,1,293.53,293.53,2010-02-21 15:16:00,656,0.001524390243902439
15929,644,1,594.0,594.0,2010-03-05 14:56:00,644,0.0015527950310559005
15930,67,1,426.63,426.63,2011-10-03 14:52:00,67,0.014925373134328358
15931,428,1,239.9,239.9,2010-10-07 16:46:00,428,0.002336448598130841
15932,4,8,2495.87,311.98375,2011-02-23 14:50:00,289,0.02768166089965398
15933,21,3,1107.46,369.15333333333336,2011-09-14 12:05:00,87,0.034482758620689655
15934,418,2,2190.66,1095.33,2010-10-06 12:08:00,430,0.004651162790697674
15935,239,2,416.86,208.43,2011-04-12 09:35:00,242,0.008264462809917356
15936,379,2,282.79,141.395,2010-08-29 11:42:00,468,0.004273504273504274
15937,64,1,145.35000000000002,145.35000000000002,2011-10-06 15:48:00,64,0.015625
15938,112,9,734.8100000000001,81.64555555555556,2010-06-01 09:42:00,557,0.01615798922800718
15939,90,16,9060.39,566.274375,2010-11-30 12:07:00,375,0.042666666666666665
15940,311,1,35.8,35.8,2011-02-01 16:18:00,311,0.003215434083601286
15941,637,1,405.0,405.0,2010-03-12 14:45:00,637,0.0015698587127158557
15942,134,1,337.44,337.44,2011-07-29 09:01:00,134,0.007462686567164179
15943,650,2,271.28999999999996,135.64499999999998,2010-01-31 11:04:00,678,0.0029498525073746312
15944,277,4,2164.24,541.06,2009-12-13 12:57:00,726,0.005509641873278237
15945,365,4,646.27,161.5675,2009-12-01 13:47:00,738,0.005420054200542005
15946,503,3,2304.18,768.06,2010-03-16 10:49:00,634,0.00473186119873817
15947,83,1,1708.24,1708.24,2011-09-18 10:46:00,83,0.012048192771084338
15948,8,3,1509.0900000000001,503.03000000000003,2010-10-11 12:16:00,425,0.007058823529411765
15949,17,2,364.72,182.36,2011-09-29 17:34:00,71,0.028169014084507043
15950,32,10,7120.91,712.091,2010-01-26 11:39:00,683,0.014641288433382138
15951,9,3,1013.1700000000001,337.72333333333336,2010-11-23 18:20:00,381,0.007874015748031496
15952,34,4,781.91,195.4775,2011-04-28 12:55:00,225,0.017777777777777778
15953,15,18,3440.34,191.13,2009-12-03 14:00:00,736,0.024456521739130436
15954,589,1,190.75,190.75,2010-04-29 13:35:00,589,0.001697792869269949
15955,24,22,8085.9800000000005,367.54454545454547,2010-02-23 16:36:00,654,0.03363914373088685
15956,551,2,617.6,308.8,2009-12-13 11:16:00,727,0.002751031636863824
15957,32,3,921.25,307.0833333333333,2010-10-15 12:11:00,421,0.007125890736342043
15958,74,4,462.12,115.53,2010-06-07 10:59:00,551,0.007259528130671506
15959,682,3,542.89,180.96333333333334,2010-01-26 16:19:00,682,0.004398826979472141
15960,374,4,410.95,102.7375,2010-09-30 15:50:00,435,0.009195402298850575
15961,379,1,451.28999999999996,451.28999999999996,2010-11-25 15:59:00,379,0.002638522427440633
15962,449,1,289.48,289.48,2010-09-16 13:48:00,449,0.0022271714922048997
15963,20,2,470.76,235.38,2011-10-25 13:05:00,45,0.044444444444444446
15964,663,1,269.21000000000004,269.21000000000004,2010-02-14 15:30:00,663,0.0015082956259426848
15965,17,13,2771.94,213.22615384615386,2009-12-03 11:45:00,737,0.017639077340569877
15966,451,1,426.53,426.53,2010-09-15 10:44:00,451,0.0022172949002217295
15967,23,12,2966.0,247.16666666666666,2009-12-01 13:29:00,738,0.016260162601626018
15968,388,1,404.55,404.55,2010-11-16 13:04:00,388,0.002577319587628866
15969,3,5,1127.05,225.41,2010-07-05 13:10:00,522,0.009578544061302681
15970,304,2,1017.3199999999999,508.65999999999997,2010-04-20 11:30:00,599,0.00333889816360601
15971,18,18,5902.83,327.935,2009-12-08 09:46:00,732,0.02459016393442623
15972,456,5,1769.33,353.866,2010-04-18 14:06:00,600,0.008333333333333333
15973,367,3,680.62,226.87333333333333,2010-10-06 15:00:00,429,0.006993006993006993
15974,39,7,3442.15,491.7357142857143,2011-02-24 10:10:00,289,0.02422145328719723
15975,84,1,371.01,371.01,2011-09-16 13:33:00,84,0.011904761904761904
15976,165,6,1694.41,282.4016666666667,2010-06-06 14:01:00,551,0.010889292196007259
15977,17,2,1054.73,527.365,2011-10-31 16:24:00,39,0.05128205128205128
15978,77,3,3279.42,1093.14,2010-03-05 14:39:00,644,0.004658385093167702
15979,603,1,329.21999999999997,329.21999999999997,2010-04-16 11:35:00,603,0.001658374792703151
15980,89,7,6543.68,934.8114285714286,2010-06-01 14:40:00,556,0.012589928057553957
15981,25,21,9362.77,445.8461904761905,2010-03-29 10:07:00,621,0.033816425120772944
15982,605,1,324.51,324.51,2010-04-13 15:47:00,605,0.001652892561983471
15983,22,8,3110.37,388.79625,2009-12-06 12:52:00,733,0.010914051841746248
15984,3,30,8393.02,279.76733333333334,2009-12-01 13:38:00,738,0.04065040650406504
15985,123,7,2715.28,387.8971428571429,2010-05-27 15:51:00,561,0.012477718360071301
15986,30,2,354.42,177.21,2010-11-23 10:02:00,382,0.005235602094240838
15987,12,8,1535.99,191.99875,2010-11-25 12:56:00,379,0.021108179419525065
15988,19,3,738.89,246.29666666666665,2010-02-21 11:36:00,657,0.0045662100456621
15989,376,2,368.31,184.155,2009-12-02 15:51:00,737,0.0027137042062415195
15990,44,7,1997.75,285.39285714285717,2010-02-28 12:30:00,650,0.010769230769230769
15991,534,1,150.55,150.55,2010-06-23 15:50:00,534,0.0018726591760299626
15992,4,3,896.6,298.8666666666667,2010-09-12 11:52:00,454,0.006607929515418502
15993,9,7,2777.67,396.81,2011-10-26 16:21:00,44,0.1590909090909091
15994,55,3,1175.68,391.8933333333334,2010-03-14 11:55:00,636,0.0047169811320754715
15995,414,1,694.54,694.54,2010-10-21 13:57:00,414,0.0024154589371980675
15996,88,7,1386.4,198.05714285714288,2010-11-07 15:49:00,397,0.017632241813602016
15998,37,16,8274.14,517.13375,2009-12-01 11:45:00,739,0.02165087956698241
15999,736,1,20.4,20.4,2009-12-04 12:31:00,736,0.001358695652173913
16000,3,3,12393.7,4131.233333333334,2011-12-07 12:14:00,3,1.0
16001,381,1,583.39,583.39,2010-11-23 17:10:00,381,0.0026246719160104987
16002,625,1,169.21,169.21,2010-03-24 13:08:00,625,0.0016
16003,30,10,5613.83,561.383,2009-12-03 18:51:00,736,0.01358695652173913
16004,475,5,2146.39,429.27799999999996,2010-01-25 13:56:00,683,0.007320644216691069
16005,12,10,2365.4900000000002,236.54900000000004,2010-09-15 13:21:00,450,0.022222222222222223
16006,211,2,332.82,166.41,2010-11-17 12:03:00,388,0.005154639175257732
16007,48,7,3053.06,436.15142857142854,2010-06-14 13:18:00,543,0.01289134438305709
16008,24,15,5339.13,355.942,2010-03-19 11:07:00,631,0.02377179080824089
16009,22,4,972.11,243.0275,2011-07-03 11:26:00,160,0.025
16010,246,11,1694.86,154.0781818181818,2010-10-24 10:54:00,412,0.02669902912621359
16011,8,29,5601.01,193.13827586206898,2009-12-01 12:02:00,739,0.03924221921515562
16012,35,5,2978.59,595.7180000000001,2010-06-28 11:39:00,530,0.009433962264150943
16013,4,84,56078.44,667.6004761904762,2009-12-08 10:24:00,732,0.11475409836065574
16014,38,5,1100.28,220.05599999999998,2010-01-31 12:43:00,678,0.007374631268436578
16015,4,3,704.55,234.85,2011-10-21 12:56:00,49,0.061224489795918366
16016,3,11,2083.4,189.4,2010-11-02 13:27:00,402,0.02736318407960199
16017,47,5,1545.58,309.116,2010-01-05 12:06:00,704,0.007102272727272727
16018,39,4,698.13,174.5325,2009-12-07 13:57:00,732,0.00546448087431694
16019,47,27,17329.16,641.8207407407407,2009-12-14 14:12:00,725,0.037241379310344824
16020,17,3,851.01,283.67,2011-10-05 13:54:00,65,0.046153846153846156
16021,395,2,487.03,243.515,2010-06-13 11:05:00,545,0.003669724770642202
16022,260,1,602.63,602.63,2011-03-24 13:16:00,260,0.0038461538461538464
16023,46,3,719.81,239.93666666666664,2011-03-18 13:32:00,266,0.011278195488721804
16024,12,3,483.99,161.33,2010-10-24 11:40:00,412,0.007281553398058253
16025,30,1,439.65999999999997,439.65999999999997,2011-11-10 11:45:00,30,0.03333333333333333
16026,43,1,236.09,236.09,2011-10-27 13:53:00,43,0.023255813953488372
16027,92,15,2048.36,136.55733333333333,2010-01-08 13:21:00,700,0.02142857142857143
16028,596,1,82.2,82.2,2010-04-23 11:45:00,596,0.0016778523489932886
16029,39,107,117763.62,1100.5945794392524,2009-12-08 11:23:00,732,0.14617486338797814
16030,310,1,331.24,331.24,2011-02-03 11:28:00,310,0.0032258064516129032
16031,92,2,547.9,273.95,2011-04-06 14:23:00,247,0.008097165991902834
16032,456,6,1965.72,327.62,2010-07-04 13:31:00,523,0.011472275334608031
16033,6,27,10608.81,392.9188888888889,2010-08-11 16:44:00,485,0.05567010309278351
16034,196,6,911.32,151.88666666666668,2010-10-26 13:00:00,409,0.014669926650366748
16035,560,1,217.73,217.73,2010-05-28 15:09:00,560,0.0017857142857142857
16036,87,4,2556.84,639.21,2010-03-29 14:47:00,620,0.0064516129032258064
16037,270,5,1509.3400000000001,301.86800000000005,2010-03-01 12:31:00,649,0.007704160246533128
16038,8,3,471.78,157.26,2011-05-22 11:29:00,202,0.01485148514851485
16039,424,2,456.4,228.2,2010-03-21 15:17:00,628,0.0031847133757961785
16040,65,7,2416.9,345.2714285714286,2010-04-09 10:12:00,610,0.011475409836065573
16041,31,3,3166.4,1055.4666666666667,2011-07-21 16:27:00,141,0.02127659574468085
16042,22,8,2245.32,280.665,2010-09-12 12:00:00,454,0.01762114537444934
16043,38,8,1856.5900000000001,232.07375000000002,2010-08-15 11:26:00,482,0.016597510373443983
16044,435,1,340.84000000000003,340.84000000000003,2010-09-30 18:12:00,435,0.0022988505747126436
16045,120,8,3434.93,429.36625,2010-07-29 12:50:00,499,0.01603206412825651
16046,562,1,235.78,235.78,2010-05-26 13:18:00,562,0.0017793594306049821
16047,682,1,107.14,107.14,2010-01-26 16:34:00,682,0.001466275659824047
16048,373,4,818.7900000000001,204.69750000000002,2010-06-08 12:36:00,550,0.007272727272727273
16049,40,6,1852.15,308.69166666666666,2010-07-11 13:53:00,516,0.011627906976744186
16050,174,3,300.7,100.23333333333333,2010-11-03 15:55:00,401,0.007481296758104738
16051,682,1,188.44,188.44,2010-01-27 09:38:00,682,0.001466275659824047
16052,54,1,362.06,362.06,2011-10-16 15:13:00,54,0.018518518518518517
16053,33,6,3634.84,605.8066666666667,2010-04-08 11:11:00,611,0.009819967266775777
16054,145,4,2111.88,527.97,2010-04-01 18:37:00,617,0.006482982171799027
16055,221,1,134.8,134.8,2011-05-03 09:26:00,221,0.004524886877828055
16056,45,1,650.75,650.75,2011-10-25 15:19:00,45,0.022222222222222223
16057,16,10,3854.85,385.485,2010-01-07 17:11:00,701,0.014265335235378032
16058,406,1,62.7,62.7,2010-10-29 16:48:00,406,0.0024630541871921183
16059,66,12,3053.57,254.46416666666667,2010-05-19 13:04:00,569,0.0210896309314587
16060,401,3,541.95,180.65,2010-08-02 15:26:00,494,0.006072874493927126
16061,431,1,89.65,89.65,2010-10-04 15:29:00,431,0.002320185614849188
16062,10,8,2863.45,357.93125,2010-06-21 13:32:00,536,0.014925373134328358
16063,260,1,335.32,335.32,2011-03-24 14:55:00,260,0.0038461538461538464
16064,725,1,109.31,109.31,2009-12-14 16:11:00,725,0.001379310344827586
16065,365,8,1992.13,249.01625,2010-09-02 13:27:00,463,0.017278617710583154
16066,17,5,1521.04,304.20799999999997,2011-08-07 14:33:00,124,0.04032258064516129
16067,563,3,3269.11,1089.7033333333334,2010-02-02 18:01:00,675,0.0044444444444444444
16068,594,1,115.73,115.73,2010-04-25 11:52:00,594,0.0016835016835016834
16069,418,1,457.7,457.7,2010-10-18 10:32:00,418,0.0023923444976076554
16070,22,2,852.15,426.075,2011-11-07 16:36:00,32,0.0625
16071,45,4,1076.8,269.2,2010-02-22 14:48:00,655,0.0061068702290076335
16072,288,4,4180.09,1045.0225,2010-06-08 16:47:00,549,0.007285974499089253
16073,297,1,122.4,122.4,2011-02-15 15:41:00,297,0.003367003367003367
16074,390,1,252.5,252.5,2010-11-14 13:19:00,390,0.002564102564102564
16075,503,2,736.9300000000001,368.46500000000003,2010-05-24 15:57:00,564,0.0035460992907801418
16076,3,10,2234.73,223.473,2011-05-15 12:31:00,209,0.04784688995215311
16077,626,1,2300.4,2300.4,2010-03-24 10:42:00,626,0.001597444089456869
16078,284,2,362.99,181.495,2010-02-08 13:29:00,669,0.0029895366218236174
16079,17,3,1352.0,450.6666666666667,2011-10-30 13:06:00,40,0.075
16080,82,4,602.5600000000001,150.64000000000001,2010-09-15 14:19:00,450,0.008888888888888889
16081,56,8,4278.96,534.87,2010-02-03 12:46:00,675,0.011851851851851851
16082,670,1,106.75,106.75,2010-02-07 15:16:00,670,0.0014925373134328358
16083,101,4,2351.42,587.855,2010-11-16 11:53:00,389,0.010282776349614395
16084,299,1,436.18,436.18,2011-02-13 16:05:00,299,0.0033444816053511705
16085,23,12,2341.03,195.08583333333334,2010-01-20 14:03:00,688,0.01744186046511628
16086,59,10,2687.73,268.773,2009-12-02 13:20:00,737,0.013568521031207599
16087,389,5,1739.92,347.98400000000004,2010-01-19 12:30:00,690,0.007246376811594203
16088,576,2,1437.43,718.715,2010-04-27 10:56:00,592,0.0033783783783783786
16089,386,2,263.49,131.745,2010-07-18 15:51:00,509,0.003929273084479371
16090,624,1,180.56,180.56,2010-03-25 13:05:00,624,0.0016025641025641025
16091,155,2,315.06,157.53,2011-05-25 09:18:00,199,0.010050251256281407
16092,115,6,1587.94,264.6566666666667,2010-05-09 16:10:00,579,0.010362694300518135
16093,107,1,17.0,17.0,2011-08-25 11:09:00,107,0.009345794392523364
16094,12,11,3695.56,335.96,2010-04-16 14:00:00,602,0.018272425249169437
16095,456,1,447.05,447.05,2010-09-09 16:54:00,456,0.0021929824561403508
16096,264,4,1584.97,396.2425,2010-03-04 15:44:00,645,0.006201550387596899
16097,240,1,185.04999999999998,185.04999999999998,2011-04-13 13:47:00,240,0.004166666666666667
16098,88,14,4010.7,286.4785714285714,2009-12-15 09:40:00,725,0.019310344827586208
16099,50,7,1573.2,224.74285714285716,2010-03-03 11:13:00,647,0.010819165378670788
16100,463,1,582.64,582.64,2010-09-03 11:39:00,463,0.0021598272138228943
16101,71,4,3229.16,807.29,2010-05-27 12:50:00,562,0.0071174377224199285
16102,42,3,1842.14,614.0466666666667,2011-08-03 12:50:00,129,0.023255813953488372
16103,7,22,6191.71,281.44136363636363,2010-01-08 12:08:00,701,0.03138373751783167
16104,62,9,2774.46,308.2733333333333,2009-12-06 10:41:00,734,0.01226158038147139
16105,249,5,2386.19,477.238,2010-04-14 13:27:00,604,0.008278145695364239
16106,66,1,108.38,108.38,2011-10-05 10:37:00,66,0.015151515151515152
16107,18,7,3204.1600000000003,457.7371428571429,2011-06-09 18:42:00,183,0.03825136612021858
16108,85,4,2235.92,558.98,2010-03-18 14:14:00,631,0.006339144215530904
16109,219,3,939.48,313.16,2010-01-10 10:37:00,699,0.004291845493562232
16110,45,4,1781.59,445.3975,2010-07-05 13:04:00,522,0.007662835249042145
16111,428,1,549.33,549.33,2010-10-07 19:51:00,428,0.002336448598130841
16112,143,4,195.74,48.935,2011-01-05 11:47:00,339,0.011799410029498525
16113,183,1,161.38,161.38,2011-06-09 16:16:00,183,0.00546448087431694
16114,171,1,135.75000000000003,135.75000000000003,2011-06-22 10:13:00,171,0.005847953216374269
16115,10,12,2553.8,212.8166666666667,2010-05-14 11:59:00,575,0.020869565217391306
16116,212,1,612.78,612.78,2011-05-12 12:01:00,212,0.0047169811320754715
16117,190,3,654.4,218.13333333333333,2010-04-27 11:50:00,592,0.005067567567567568
16118,653,1,4376.25,4376.25,2010-02-25 09:40:00,653,0.0015313935681470138
16119,8,8,1720.81,215.10125,2009-12-16 11:56:00,724,0.011049723756906077
16120,59,6,2967.51,494.58500000000004,2010-10-13 15:07:00,422,0.014218009478672985
16121,57,5,1450.04,290.008,2010-05-23 10:52:00,566,0.0088339222614841
16122,73,6,895.62,149.27,2010-10-10 15:26:00,425,0.01411764705882353
16123,52,1,307.78000000000003,307.78000000000003,2011-10-19 09:18:00,52,0.019230769230769232
16124,317,4,1772.49,443.1225,2009-12-07 10:33:00,733,0.005457025920873124
16125,367,14,4292.35,306.5964285714286,2009-12-14 15:38:00,725,0.019310344827586208
16126,29,15,14644.6,976.3066666666667,2009-12-02 13:34:00,737,0.0203527815468114
16127,39,2,801.3100000000001,400.65500000000003,2009-12-13 12:19:00,727,0.002751031636863824
16128,18,11,3801.05,345.55,2010-07-16 16:30:00,511,0.021526418786692758
16129,407,3,1396.05,465.34999999999997,2010-07-20 12:32:00,508,0.005905511811023622
16130,422,4,987.48,246.87,2010-04-01 13:58:00,617,0.006482982171799027
16131,52,12,9957.42,829.785,2009-12-02 10:09:00,738,0.016260162601626018
16132,544,2,664.1999999999999,332.09999999999997,2010-03-22 10:25:00,628,0.0031847133757961785
16133,4,56,22992.26,410.5760714285714,2010-03-31 12:21:00,619,0.09046849757673667
16134,22,5,2145.34,429.06800000000004,2010-06-17 09:48:00,541,0.009242144177449169
16135,263,2,819.45,409.725,2010-05-05 09:35:00,584,0.003424657534246575
16136,60,4,946.8000000000001,236.70000000000002,2010-02-14 12:49:00,664,0.006024096385542169
16137,680,1,422.7,422.7,2010-01-28 15:04:00,680,0.0014705882352941176
16138,379,3,910.35,303.45,2010-04-28 09:51:00,591,0.005076142131979695
16139,19,5,1111.15,222.23000000000002,2009-12-03 13:51:00,736,0.006793478260869565
16140,66,3,1433.46,477.82,2010-09-24 12:03:00,442,0.006787330316742082
16141,88,2,955.94,477.97,2010-10-18 14:12:00,417,0.004796163069544364
16142,250,1,535.34,535.34,2011-04-04 10:16:00,250,0.004
16143,3,12,4555.08,379.59,2009-12-10 09:44:00,730,0.01643835616438356
16144,247,1,175.2,175.2,2011-04-07 10:09:00,247,0.004048582995951417
16145,9,19,6805.4400000000005,358.18105263157895,2010-05-04 13:31:00,584,0.032534246575342464
16146,157,4,946.38,236.595,2010-09-17 10:46:00,449,0.008908685968819599
16147,134,5,2398.91,479.782,2010-02-05 12:26:00,673,0.007429420505200594
16148,296,2,386.62,193.31,2010-09-29 10:12:00,437,0.004576659038901602
16149,5,3,422.21999999999997,140.73999999999998,2010-10-06 15:54:00,429,0.006993006993006993
16150,43,10,4002.17,400.217,2009-12-17 15:33:00,722,0.013850415512465374
16152,269,1,1829.04,1829.04,2011-03-16 09:47:00,269,0.0037174721189591076
16153,50,11,5133.49,466.6809090909091,2010-05-26 12:41:00,563,0.019538188277087035
16155,382,5,796.9,159.38,2010-06-18 11:23:00,540,0.009259259259259259
16156,9,20,6188.18,309.409,2009-12-02 17:06:00,737,0.027137042062415198
16157,16,3,656.69,218.89666666666668,2011-09-28 11:48:00,73,0.0410958904109589
16158,522,9,628.32,69.81333333333333,2009-12-05 15:00:00,734,0.01226158038147139
16159,282,4,1232.79,308.1975,2009-12-03 11:51:00,737,0.005427408412483039
16160,65,2,1025.44,512.72,2011-09-15 10:53:00,86,0.023255813953488372
16161,2,43,12580.06,292.5595348837209,2010-02-08 11:06:00,670,0.06417910447761194
16162,252,1,37.4,37.4,2011-04-01 15:03:00,252,0.003968253968253968
16163,232,6,2407.98,401.33,2009-12-02 10:00:00,738,0.008130081300813009
16164,17,3,822.48,274.16,2011-10-28 09:12:00,43,0.06976744186046512
16165,505,1,79.9,79.9,2010-07-22 14:17:00,505,0.0019801980198019802
16166,428,2,435.83,217.915,2010-01-17 14:16:00,691,0.002894356005788712
16167,414,5,1386.12,277.224,2009-12-01 10:46:00,739,0.006765899864682003
16168,11,66,10360.67,156.97984848484847,2009-12-03 12:38:00,737,0.08955223880597014
16169,8,4,1822.97,455.7425,2011-09-25 11:33:00,76,0.05263157894736842
16170,51,20,6869.0,343.45,2010-02-18 13:50:00,659,0.030349013657056147
16171,59,1,73.19999999999999,73.19999999999999,2011-10-11 14:51:00,59,0.01694915254237288
16172,95,8,1884.55,235.56875,2010-07-14 15:34:00,513,0.015594541910331383
16173,16,6,1418.32,236.38666666666666,2011-09-02 15:23:00,98,0.061224489795918366
16174,126,7,2246.75,320.9642857142857,2010-04-15 15:12:00,603,0.011608623548922056
16175,94,7,1836.44,262.34857142857146,2010-05-25 12:01:00,564,0.012411347517730497
16176,421,4,2052.69,513.1725,2010-03-29 14:52:00,620,0.0064516129032258064
16177,50,8,2247.31,280.91375,2010-03-02 14:03:00,647,0.012364760432766615
16178,138,2,612.6,306.3,2010-11-03 14:46:00,401,0.004987531172069825
16179,61,1,215.83,215.83,2011-10-10 09:41:00,61,0.01639344262295082
16180,100,13,16249.87,1249.99,2010-06-23 13:19:00,534,0.024344569288389514
16181,73,1,305.54,305.54,2011-09-27 13:38:00,73,0.0136986301369863
16182,72,9,9971.65,1107.961111111111,2010-03-09 09:34:00,641,0.014040561622464899
16183,67,4,1077.81,269.4525,2010-10-28 14:43:00,407,0.009828009828009828
16184,64,6,1158.79,193.13166666666666,2011-05-12 13:33:00,211,0.02843601895734597
16185,17,3,644.72,214.90666666666667,2010-05-24 11:04:00,565,0.005309734513274336
16186,23,26,8718.43,335.3242307692308,2009-12-09 15:36:00,730,0.03561643835616438
16187,32,15,6911.4400000000005,460.7626666666667,2011-02-28 13:34:00,284,0.0528169014084507
16188,45,5,1087.66,217.532,2010-10-27 11:50:00,409,0.012224938875305624
16189,16,2,215.48,107.74,2011-09-15 15:21:00,85,0.023529411764705882
16190,40,8,2723.55,340.44375,2009-12-14 11:59:00,726,0.011019283746556474
16191,3,24,15677.820000000002,653.2425000000001,2009-12-11 12:24:00,729,0.03292181069958848
16192,736,1,351.3,351.3,2009-12-04 12:28:00,736,0.001358695652173913
16193,237,2,630.4300000000001,315.21500000000003,2010-10-25 10:25:00,411,0.004866180048661801
16194,375,1,308.6,308.6,2010-11-29 13:28:00,375,0.0026666666666666666
16195,723,1,323.25,323.25,2009-12-16 14:09:00,723,0.0013831258644536654
16196,489,1,93.3,93.3,2010-08-08 11:40:00,489,0.002044989775051125
16197,469,9,2016.71,224.07888888888888,2009-12-16 11:44:00,724,0.012430939226519336
16198,75,2,1030.0410000000002,515.0205000000001,2010-09-28 13:59:00,437,0.004576659038901602
16199,392,7,942.75,134.67857142857142,2010-03-18 18:47:00,631,0.011093502377179081
16200,4,12,5608.1,467.3416666666667,2009-12-02 15:04:00,737,0.016282225237449117
16201,3,5,2112.12,422.424,2010-10-20 12:00:00,416,0.01201923076923077
16202,361,9,2501.9900000000002,277.9988888888889,2009-12-02 10:48:00,738,0.012195121951219513
16203,59,6,943.84,157.30666666666667,2010-07-23 13:09:00,504,0.011904761904761904
16204,23,3,918.71,306.2366666666667,2009-12-08 17:44:00,731,0.004103967168262654
